order_id,customer_id,restaurant_name,cuisine_type,order_date,order_amount,discount_percent,final_amount,delivery_time_mins,order_status,payment_method,order_rating,is_reorder,promo_code_used,delivery_partner_id,city,notes
ORD001007,CUST00431,Dosa Delight.,PIZZA,"June 25, 2023",658,38.5,2630,28,Pending,Cash,3.1,yes,,,mumbai,Extra spicy
ORD000090,CUST00237, Tandoor Tales,Italian,20/12/2022,86,6.0,1689,470,Delivered,,3.8,1,save10,N/A,Chennai,  
ORD000128,CUST00580,Sushi Spot,Chinese,"September 29, 2023",1965,41.9,2538,84,Cancelled,Cash,3.5,No,SAVE 10,DP5631,Kolkata,Extra spicy
ORD000955,CUST00513,Tandoor Tales,continental,11 Nov 2023,1877,11.7,1735,26,Cancelled,wallet,2.7,N,FLAT20 ,,mumbai,  
ORD000276,CUST00136,PIZZA PALACE,Biryani,1676160000,940,23.7,964,52,pending,net banking,2.2,True,save10,,Hydrabad,Less oil
ORD000477,CUST00543,Burger Barn!!,Burger,04 Aug 2022,2432,43.3,2333,45,pending,cash,2.1,N,SAVE 10,,MUMBAI,no Onion
ORD000288,CUST00211,Spice Garden,Thai ,,1599,24.6,1111,50,Cncld,cash,,True,N/A,DP9423,chenai,extra SPICY
ORD000519,CUST00548,Sushi_Spot,Italian,2023/07/11,144,10.2,1780,76,Pending,UPI,3.4,yes,SAVE 10,DP6117,Chennai,no Onion
ORD000613,CUST00308,Noodle Nook,Sushi,1686009600,2254,10.8,2477,19,pending,wallet,,True,,DP6165,DELHI,extra SPICY
ORD000501,CUST00057,Spice Garden,Pizza,not provided,578,6.6,2829,,delivered,Wallet,,0,FLAT20 ,DP4717,Bangalroe,extra SPICY
ORD000595,CUST00318,Dosa Delight,Chineese,,1576,-6.210866955424969,118,49,CANCELLED,net banking,,False,save10,N/A,Delhi ,Less oil
ORD000892,CUST00367,Curry Corner@,mexcian,1680220800,378,-2.038473172052008,859,368,pending,Wallet,4.6,1,,N/A,Chennai,Less oil
ORD000694,CUST00472,Wok-Express,Mexican,09/10/2022,2652,24.9,1086,20,Delivered,Card,1.9,false,FIRST50,DP6259,Hydrabad,N/A
ORD000796,CUST00228,Wok-Express,Italian,20 Sep 2022,296,22.8,428,200,CANCELLED,Cash,4.1,yes,,DP8077,Chennai,N/A
ORD000316,CUST00295, Tandoor Tales,Chinese,06-19-2023,1540,15.5,1486,90,delivered,COD,3.9,No,N/A,,Pune,N/A
ORD001094,CUST00381, Tandoor Tales,Indian,1673481600,72691,40.5,2337,38,delivered,upi,2.9,Y,FLAT20 ,DP7748,  Pune ,extra SPICY
ORD000384,CUST00421,Pizza Palace,Sushi ,2022/08/11,720,49.5,489,49,Cncld,UPI ,,false,save10,DP5172,Pune,no Onion
ORD000360,CUST00544,Spice Garden,Chineese,17/12/2023,2157,26.9,2028,50,CANCELLED,Cash,1.2,True,,DP9970,Chennai,Extra spicy
ORD000274,CUST00224,Noodle  Nook,continental,N/A,1471,44.5,1837,31,pending,COD,,TRUE,FLAT20 ,N/A,kolkata ,
ORD001431,CUST00259, Tandoor Tales,Italain,1657584000,₹163,39.5,1676,90,Delivered,UPI ,2.5,No,,,bangalore,
ORD000700,CUST00265,Sushi Spot,burger,1653436800,196,14.8,768,18,Dlvrd,upi,4.5,TRUE,save10,,mumbai,
ORD001409,CUST00170,Noodle  Nook,burger,"October 29, 2023",₹1227,25.7,429,58,delivered,wallet,2.0,True,,DP3540,mumbai,N/A
ORD000994,CUST00160,Wok-Express,Thai ,04 Dec 2023,1791,48.8,913,42,Dlvrd,UPI ,3.3,no,SAVE10,DP9679,Pune,
ORD000012,CUST00166, Tandoor Tales,PIZZA,2023/06/25,,7.4,554,38,Dlvrd,Wallet,,no,,,Delhi,No onion
ORD000075,CUST00434,the biryani house,Italian,2022-04-21,1694,9.2,521,-2,DELIVERED,CARD,3.1,1,SAVE 10,,Kolkata,Extra spicy
ORD000193,CUST00595,Burger Barn!!,indian,20/12/2023,--,25.0,2047,26,DELIVERED,COD,3.3,FALSE,FIRST50,,DELHI,no Onion
ORD001119,CUST00214,Noodle Nook,Sushi,,941,101.5514009227878,2566,86,CANCELLED,wallet,,No,save10,DP6172,Hydrabad,No onion
ORD000177,CUST00398,Wok Express,Italian,11/12/2022,2984,6.6,730,80,DELIVERED,CARD,2.3,false,SAVE 10,,Chennai,
ORD000972,CUST00549,Spice Garden,indian,,224,,2258,-30,Delivered,card,3.4,false,,N/A,Delhi ,Less oil
ORD000789,CUST00218,Noodle Nook,mexcian,05-06-2023,1349,39.0,2492,49,Cancelled,Net Banking,2.5,Yes,SAVE10,,Hydrabad,extra SPICY
ORD001208,CUST00423,Curry Corner@,Pizza,2023/12/19,600,44.2,2970,49,N/A,wallet,-0.07688059815420134,True,save10,,Pune,
ORD000071,CUST00004,Dosa Delight.,PIZZA,23/05/2023,2354,29.1,912,79,Pending,Card,-0.767451824862807,no,,,MUMBAI,Extra spicy
ORD001124,CUST00243,Noodle  Nook,PIZZA,,2108,42.6,1864,79,CANCELLED,COD,,true,,DP4284,Hyderabad,Extra spicy
ORD000175,CUST00063,Curry Corner@,Burger,2023/10/03,2680,2.8,2700,87,delivered,net banking,1.5,0,SAVE10,,Kolkata,  
ORD000679,CUST00034,Noodle  Nook,Burger,2023-06-22,1619,171.71452272607553,N/A,18,Cncld,wallet,1.5,false,N/A,N/A,Hydrabad,
ORD001109,CUST00025,Burger Barn!!,Mexican,2023/06/25,2609,40.6,₹401,24,cancelled,wallet,1.8,TRUE,SAVE 10,,chenai,Less oil
ORD001164,CUST00525,Tandoor Tales,mexcian,03 Apr 2023,1984,3.2,1754,82,Pending,UPI ,4.0,0,N/A,,Kolkata,N/A
ORD000440,CUST00308,Sushi Spot,Chinese,N/A,1998,15.6,2614,17,,COD,4.4,yes,N/A,N/A,DELHI,Less oil
ORD001376,CUST00403,the biryani house,Chineese,2022/08/04,1028,16.1,250,42,pending,CARD,2.0,FALSE,N/A,,Bangalroe,Less oil
ORD000805,CUST00021,Spice Garden,Continental,2022-08-09,1439,31.1,1414,88,Cncld,UPI ,1.1,Yes,FLAT20,,DELHI,extra SPICY
ORD001402,CUST00028,Curry Corner@,Chineese,05-11-2022,63488,48.2,1063,90,DELIVERED,Wallet,1.2,False,SAVE10,,Pune,Less oil
ORD000274,CUST00224,Noodle  Nook,continental,N/A,1471,44.5,1837,31,pending,COD,,TRUE,FLAT20 ,N/A,kolkata ,
ORD000008,CUST00589,Sushi Spot,Mexican,not provided,1197,18.7,112,90,delivered,net banking,2.0,true,FLAT20 ,,DELHI,  
ORD000185,CUST00082,Burger Barn,Burger,N/A,1900,39.9,2334,74,Pending,upi,3.1,0,FLAT20 ,N/A,Bangalroe,no Onion
ORD000387,CUST00374,Curry Corner,CHINESE,2022/10/17,723,4.0,2255,32,Cncld,N/A,4.6,No,save10,,kolkata ,
ORD000804,CUST00253,Spice Garden,CHINESE,,2107,28.1,1548,24,pending,Wallet,,true,FLAT20 ,,  Pune ,N/A
ORD000087,CUST00204,Noodle Nook,mexcian,2023-08-10,₹1913,2.5,2772,69,CANCELLED,Cash,2.3,N,SAVE10,DP4949,Kolkata,  
ORD000021,CUST00112,Wok Express,mexcian,1691625600,2873,5.0,1221,86,Delivered,CARD,3.7,1,,DP1065,Ahemadabad,Extra spicy
ORD001493,CUST00028,Noodle  Nook,mexcian,"December 15, 2022",1874,27.6,2552,32,N/A,,-0.35756618253828676,Y,SAVE10,DP4929,MUMBAI,Less oil
ORD001258,CUST00308,Wok-Express,continental,1681084800,1406,N/A,1689,16,CANCELLED,card,2.7,no,SAVE10,,chenai,no Onion
ORD001305,CUST00096,Spice  Garden,Thai ,2023-08-09,2568,8.6,2199,53,Dlvrd,wallet,,0,,N/A,Bangalore,  
ORD001408,CUST00097,Burger Barn,mexcian,,,44.0,958,70,delivered,upi,2.6,false,save10,DP4195,Delhi,No onion
ORD000891,CUST00322,Burger Barn,Sushi ,2022-12-07,987,41.2,646,43,DELIVERED,upi,2.4,Yes,,N/A,Delhi ,no Onion
ORD000556,CUST00123,the biryani house,Sushi ,N/A,1132,17.8,1027,63,CANCELLED,card,3.5,FALSE,N/A,,  Pune ,  
ORD000179,CUST00230,Burger Barn!!,mexcian,,2996,14.0,2188,42,Delivered,net banking,1.7,0,FLAT20,,mumbai,
ORD000905,CUST00441,Burger Barn,Thai,"May 20, 2023",66133,22.5,N/A,53,,UPI ,,1,,,Delhi ,N/A
ORD000176,CUST00010,Wok Express,Thai ,2022/02/07,986,2.4,1724,37,Cncld,cash,,No,save10,,Ahmedabad,N/A
ORD001081,CUST00494,Wok-Express,indian,not provided,2769,32.2,1727,32,N/A,UPI ,1.7,FALSE,FLAT20 ,DP6140,DELHI,N/A
ORD000138,CUST00498,Spice Garden,Thai ,13/03/2023,2256,22.6,417,59,Cncld,Wallet,4.7,True,FLAT20,DP6074,Hydrabad,
ORD000559,CUST00563,Noodle Nook,Chinese,2022/08/03,474,34.5,2704,82,Cancelled,UPI,2.1,True,N/A,DP6337,Hydrabad,Extra spicy
ORD000770,CUST00411,The Biryani House,Chineese,1644883200,2554,14.3,2044,86,Pending,COD,3.8,N,save10,DP1847,kolkata ,Less oil
ORD001265,CUST00033,Wok-Express,Sushi,20/12/2023,620,29.6,2933,20,Cncld,upi,2.7,TRUE,FIRST50,,Delhi,
ORD000857,CUST00156, Tandoor Tales,Burger,2022/04/18,2781,28.1,1514,38,pending,upi,2.1,TRUE,,N/A,Ahemadabad,
ORD000152,CUST00392, Tandoor Tales,continental,15 Aug 2022,402,2.5,₹1355,83,cancelled,Wallet,3.4,Y,save10,,  Pune ,  
ORD000381,CUST00332,Sushi_Spot,indian,2023/02/23,2884,198.89797059772496,592,18,Cancelled,Cash,1.3,true,,DP6838,Ahmedabad,  
ORD000526,CUST00457,the biryani house,Continental,04/04/2022,239,42.0,2105,77,,Card,,TRUE,save10,,bangalore,
ORD000981,CUST00391,Pizza Palace,indian,not provided,707,46.9,90,61,,,,Yes,,,bangalore,extra SPICY
ORD000024,CUST00411, Tandoor Tales,Burger,2023/09/22,1181,6.3,2856,31,cancelled,Card,4.8,true,save10,,Pune,
ORD000878,CUST00094,Dosa Delight,Burger,N/A,2419,7.4,1773,52,DELIVERED,COD,1.9,TRUE,N/A,,Hyderabad,
ORD000625,CUST00314, Tandoor Tales,burger,,1308,32.5,1071,49,Cancelled,N/A,3.6,0,,,Hyderabad,  
ORD000266,CUST00358,Spice  Garden,Indian,2023/08/01,243,47.8,2328,90,cancelled,cash,4.5,1,SAVE10,N/A,chenai,Less oil
ORD000222,CUST00466,Wok Express,CHINESE,22/06/2022,807,26.1,1976,66,Dlvrd,Cash,,true,FLAT20 ,N/A,Ahmedabad,Extra spicy
ORD000411,CUST00574,Tandoor Tales,indian,1682812800,1202,38.3,2888,89,pending,COD,1.2,true,FLAT20 ,,Ahemadabad,  
ORD000832,CUST00236,Curry Corner,Italian,,477,4.5,1433,261,Cancelled,CARD,1.5,yes,SAVE10,,bangalore,  
ORD000072,CUST00144,Curry Corner@,Chinese,"March 01, 2023",1612,36.2,1263,47,Pending,net banking,,false,FLAT20 ,,chenai,  
ORD000020,CUST00306,Burger Barn!!,Italain,30 Oct 2022,1857,23.7,276,83,Pending,Card,2.0,0,,N/A,Hyderabad,
ORD000278,CUST00562, Tandoor Tales,Continental,,383,11.8,2200,79,Dlvrd,net banking,2.6,1,SAVE10,,bangalore,Less oil
ORD000289,CUST00584,Dosa Delight,Thai ,N/A,1272,N/A,1843,75,delivered,Wallet,5.0,TRUE,SAVE 10,N/A,mumbai,No onion
ORD000913,CUST00244,PIZZA PALACE,PIZZA,,1774,46.6,1542,342,Cancelled,UPI ,-0.9729502246055153,true,FLAT20,,Delhi ,extra SPICY
ORD000467,CUST00004,Dosa Delight.,Indian,12-29-2023,2241,13.5,1908,15,delivered,Net Banking,,TRUE,FIRST50,,kolkata ,Extra spicy
ORD000840,CUST00255,Curry Corner,Indian,1702252800,1356,44.5,1101,-17,Cancelled,UPI ,3.2,yes,save10,,Bangalroe,
ORD001275,CUST00419,The Biryani House,Pizza,not provided,1701,5.9,1543,54,CANCELLED,Wallet,3.1,No,N/A,,  Pune ,extra SPICY
ORD001066,CUST00215,Burger Barn!!,PIZZA,not provided,2819,24.2,501,63,cancelled,upi,2.0,yes,,,Kolkata,
ORD000417,CUST00553,Spice  Garden,Thai ,not provided,2973,37.8,2474,27,CANCELLED,net banking,3.9,yes,SAVE 10,DP5314,mumbai,
ORD000037,CUST00306,Curry Corner@,Pizza,2022-04-04,2733,39.5,1745,21,CANCELLED,Wallet,1.5,TRUE,FLAT20,,Ahemadabad,no Onion
ORD000119,CUST00251,The Biryani House,PIZZA,11/07/2022,1650,N/A,2491,75,Dlvrd,cash,1.2,Y,N/A,DP4295,Delhi,extra SPICY
ORD000367,CUST00252,Sushi_Spot,indian,07-12-2023,-113,29.5,2762,84,Cancelled,Wallet,1.3,1,save10,DP5563,Bangalroe,no Onion
ORD000095,CUST00005,Dosa Delight,PIZZA,not provided,460,46.3,₹1760,483,Delivered,net banking,3.9,0,FLAT20 ,,Ahmedabad,  
ORD001336,CUST00465,Wok-Express,CHINESE,N/A,125,-17.710568892479692,2277,N/A,,,2.7,True,,,Bangalore,N/A
ORD000584,CUST00217,PIZZA PALACE,Biryani,1658534400,2444,0.0,2441,16,Dlvrd,wallet,2.0,TRUE,,N/A,Bangalore,
ORD001487,CUST00384,Dosa Delight.,Indian,N/A,1016,37.4,269,22,delivered,cash,2.3,Yes,FLAT20,N/A,Chennai,
ORD001497,CUST00250,Dosa Delight,Chineese,,2306,39.4,839,41,Cancelled,net banking,4.0,N,SAVE10,,DELHI,
ORD000771,CUST00505,Wok-Express,Biryani,2023/10/19,1506,11.3,113,30,cancelled,card,1.0,N,,DP2302,Bangalore,Extra spicy
ORD000691,CUST00248,Dosa Delight.,Chinese,N/A,1883,0.2,,23,CANCELLED,N/A,,no,save10,N/A,chenai,  
ORD001478,CUST00287,Burger Barn!!,CHINESE,"November 28, 2022",529,-16.854106136813705,1078,88,DELIVERED,wallet,,Yes,save10,,Bangalroe,
ORD001447,CUST00228,Tandoor Tales,CHINESE,03/03/2022,1651,-11.39186443595356,418,28,,CARD,4.9,True,FIRST50,DP8614,DELHI,
ORD001004,CUST00470,Sushi Spot,Mexican,02/11/2023,2325,17.8,767,411,Cancelled,Wallet,1.1,0,save10,,kolkata ,extra SPICY
ORD001253,CUST00251,the biryani house,biryani,,N/A,26.8,2070,89,CANCELLED,Net Banking,9.619935317944996,no,SAVE10,,Mumbai,no Onion
ORD001002,CUST00159,Pizza Palace,indian,N/A,2780,40.5,2627,31,delivered,Cash,,False,N/A,N/A,Mumbai,  
ORD001046,CUST00575,Wok-Express,Chineese,,2003,46.6,1338,47,cancelled,upi,4.9,yes,SAVE 10,N/A,chenai,Less oil
ORD000067,CUST00142,Wok Express,PIZZA,N/A,784,7.0,935,28,cancelled,Card,3.0,false,FLAT20 ,N/A,Bangalroe,Extra spicy
ORD000655,CUST00429,Burger Barn,Chineese,,-262,30.2,1698,29,,UPI ,2.7,N,save10,DP1039,Bangalroe,extra SPICY
ORD000422,CUST00164,the biryani house,Continental,15 Mar 2022,2283,3.3,742,87,,Net Banking,1.3,Yes,save10,N/A,DELHI,no Onion
ORD000820,CUST00301,Curry Corner,Burger,,163,3.2,1755,75,delivered,CARD,2.7,0,N/A,,Hyderabad,No onion
ORD000321,CUST00248,Sushi Spot,Pizza,1651968000,214,N/A,1980,86,delivered,N/A,1.9,false,SAVE10,DP4264,Hyderabad,
ORD000896,CUST00443,Pizza Palace,continental,2023/01/13,923,2.7,1987,83,DELIVERED,net banking,4.1,False,SAVE 10,,Hydrabad,Less oil
ORD001386,CUST00230,Curry Corner@,Italian,2022/08/30,1994,41.0,₹314,75,Cncld,,1.4,Yes,FIRST50,N/A,MUMBAI,Extra spicy
ORD000932,CUST00457,Spice  Garden,CHINESE,N/A,2352,9.5,1806,48,DELIVERED,Cash,4.0,0,N/A,,kolkata ,  
ORD000802,CUST00101,Sushi Spot,Thai ,not provided,814,28.6,1915,N/A,Cancelled,wallet,2.2,N,SAVE10,,Hydrabad,N/A
ORD000198,CUST00271,Curry Corner,Thai,18 Mar 2022,2475,15.7,2361,21,Cancelled,UPI ,1.0,1,FIRST50,,Ahemadabad,extra SPICY
ORD001398,CUST00248,Spice Garden,Mexican,"July 21, 2022",2640,22.4,2477,50,N/A,card,4.2,Y,,N/A,chenai,
ORD000139,CUST00028,The Biryani House,Italian,07-10-2022,1098,19.4,641,50,pending,UPI,1.3,No,FLAT20 ,,  Pune ,
ORD001250,CUST00403,Tandoor Tales,Sushi ,,747,31.1,1876,46,cancelled,Wallet,2.3,No,FLAT20,,Kolkata,  
ORD000124,CUST00377,Burger Barn!!,Thai ,not provided,2597,13.6,790,20,Delivered,Net Banking,1.3,false,N/A,DP2418,Bangalore,no Onion
ORD000731,CUST00021,Noodle  Nook,Sushi ,not provided,,11.9,794,20,N/A,,,Yes,,,MUMBAI,  
ORD000653,CUST00483,Wok-Express,Italain,1680307200,247,27.0,1742,89,Dlvrd,UPI,2.8,Y,SAVE 10,DP8367,Bangalroe,  
ORD000374,CUST00171,Sushi_Spot,CHINESE,,,21.5,2528,79,N/A,Cash,2.2,True,SAVE 10,N/A,Mumbai,Extra spicy
ORD001332,CUST00587,Tandoor Tales,Burger,2022-06-02,1097,9.1,1016,-4,DELIVERED,upi,,FALSE,,,Delhi,No onion
ORD001280,CUST00271,Burger Barn,Italain,12-30-2022,311,-2.111259464740524,1390,45,Dlvrd,UPI ,1.5,Y,FLAT20 ,N/A,Pune,  
ORD000049,CUST00103,PIZZA PALACE,Chineese,05/09/2023,N/A,15.4,441,62,Delivered,Wallet,4.5,yes,,DP7285,bangalore,No onion
ORD001159,CUST00322,Wok-Express,continental,not provided,1309,22.7,2387,39,cancelled,N/A,4.4,false,FLAT20 ,DP7779,Pune,Extra spicy
ORD000601,CUST00597, Tandoor Tales,continental,,1503,1.8,465,67,Pending,Card,1.9,1,SAVE 10,,bangalore,extra SPICY
ORD000790,CUST00188,Sushi Spot,continental,2023-06-11,2843,-19.19898809542424,2453,-1,delivered,card,,false,FIRST50,,Ahemadabad,N/A
ORD000141,CUST00034,Sushi_Spot,Biryani,15 Feb 2022,,36.2,1508,69,pending,CARD,,1,save10,,mumbai,Extra spicy
ORD000043,CUST00127,Dosa Delight,Continental,N/A,2439,,703,18,Cancelled,COD,4.7,TRUE,,DP1269,mumbai,N/A
ORD000174,CUST00447,Sushi_Spot,Pizza,1657756800,2533,1.0,1704,35,,COD,2.4,FALSE,SAVE 10,N/A,Bangalroe,extra SPICY
ORD000253,CUST00216,Burger Barn,burger,2023-03-09,732,40.7,,88,DELIVERED,wallet,3.6,No,SAVE 10,,Hydrabad,extra SPICY
ORD000930,CUST00368,Burger Barn!!,mexcian,24 Aug 2023,569,23.4,1340,48,Cncld,COD,1.7,FALSE,N/A,N/A,Delhi,
ORD000269,CUST00445, Tandoor Tales,biryani,1643587200,588,18.1,2185,76,CANCELLED,wallet,2.1,0,,,Hyderabad,N/A
ORD000549,CUST00029,Sushi_Spot,Italian,22/07/2022,,38.2,191,60,Cancelled,,2.7,No,FLAT20 ,N/A,Ahmedabad,no Onion
ORD000398,CUST00029,Spice Garden,Italian,30/04/2022,1788,42.7,1125,58,delivered,net banking,,Yes,,,Delhi ,extra SPICY
ORD001361,CUST00275,the biryani house,Thai,,202,2.1,1761,73,Cancelled,card,2.8,false,save10,DP9810,Mumbai,extra SPICY
ORD001274,CUST00588,Tandoor Tales,Sushi ,N/A,N/A,N/A,779,20,Cancelled,COD,1.0,False,save10,,chenai,  
ORD000498,CUST00053,Dosa Delight,Italian,01-22-2023,590,6.6,1068,70,Delivered,upi,,TRUE,N/A,,Pune,N/A
ORD001394,CUST00047,the biryani house,Burger,04-27-2022,1549,40.0,480,80,Cncld,,4.3,1,,,Bangalore,no Onion
ORD000415,CUST00591,Sushi Spot,Thai,not provided,268,37.9,519,345,delivered,CARD,2.4,1,SAVE 10,DP7200,Delhi,no Onion
ORD000483,CUST00416,Noodle Nook,CHINESE,2023-03-26,2292,13.7,1053,31,CANCELLED,wallet,4.0,FALSE,FLAT20,N/A,kolkata ,no Onion
ORD000693,CUST00117,Wok Express,continental,2022-08-03,232,8.9,331,81,pending,Cash,4.0,true,SAVE 10,,Delhi,extra SPICY
ORD000525,CUST00344,Burger Barn,mexcian,not provided,654,10.0,183,245,Cncld,upi,3.2,FALSE,,N/A,Ahmedabad,
ORD000303,CUST00449,Spice  Garden,Burger,N/A,2613,30.8,₹1057,22,Pending,Cash,-0.8566757331916598,true,FIRST50,,Chennai,  
ORD000070,CUST00412,PIZZA PALACE,continental,06 Sep 2023,1082,16.1,2358,N/A,Cancelled,Net Banking,,N,FIRST50,N/A,Delhi,Less oil
ORD000736,CUST00309,Spice  Garden,Thai,N/A,75247,11.1,1037,27,,UPI,,TRUE,SAVE10,N/A,  Pune ,  
ORD000340,CUST00134,Wok-Express,indian,2022/04/21,1079,35.0,2852,38,cancelled,CARD,1.5,No,FLAT20,N/A,Kolkata,Extra spicy
ORD001063,CUST00516,Noodle Nook,Italain,23 Feb 2022,69667,33.8,705,16,DELIVERED,Cash,3.2,TRUE,,,Mumbai,extra SPICY
ORD000609,CUST00559,Noodle  Nook,Sushi ,04-15-2023,701,29.6,443,38,delivered,Net Banking,1.1,TRUE,,,mumbai,No onion
ORD000636,CUST00113,Noodle Nook,Chinese,not provided,1098,41.9,1479,-8,cancelled,cash,,true,,,Pune,No onion
ORD001256,CUST00474, Tandoor Tales,burger,1674086400,1616,5.2,144,89,Cncld,wallet,2.9,no,FLAT20 ,DP6961,bangalore,extra SPICY
ORD001425,CUST00575,Curry Corner,continental,2023/05/22,54732,36.3,2814,71,Cncld,cash,2.4,True,N/A,,Delhi,Less oil
ORD001115,CUST00038,Noodle  Nook,Thai ,2022-11-24,897,47.9,1794,66,delivered,net banking,2.2,False,FIRST50,,Ahmedabad,N/A
ORD000720,CUST00590,PIZZA PALACE,Sushi,01-22-2022,2977,14.5,1410,71,DELIVERED,COD,1.6,TRUE,,,bangalore,No onion
ORD000874,CUST00498,The Biryani House,Burger,10/06/2023,2942,40.4,980,59,N/A,wallet,9.497587690866474,Yes,FLAT20 ,DP4388,MUMBAI,  
ORD000648,CUST00547,Curry Corner@,Biryani,N/A,2785,37.9,353,90,Cancelled,,2.8,FALSE,FLAT20,,Delhi ,
ORD000251,CUST00397,Burger Barn!!,Italian,03-08-2022,535,47.8,1417,53,N/A,N/A,,Y,N/A,,bangalore,Extra spicy
ORD000628,CUST00312,Pizza Palace,Indian,07-30-2022,2591,39.9,2449,70,Dlvrd,Card,4.1,Yes,SAVE10,,Bangalroe,
ORD000263,CUST00265,Noodle  Nook,indian,2022-09-20,1876,40.1,976,N/A,Delivered,,2.5,N,save10,,Bangalroe,Less oil
ORD001038,CUST00446,Spice  Garden,Burger,"November 10, 2022",1909,39.5,,43,CANCELLED,CARD,,FALSE,FIRST50,,  Pune ,
ORD001473,CUST00089,Burger Barn,Pizza,24/02/2022,561,17.1,1224,-7,delivered,CARD,4.7,Yes,SAVE10,N/A,Bangalroe,
ORD000803,CUST00227,Spice  Garden,indian,,200,42.4,1686,26,pending,Card,2.7,N,FLAT20,N/A,Delhi ,Extra spicy
ORD001201,CUST00105, Tandoor Tales,Chinese,07-27-2022,N/A,40.6,2984,27,cancelled,COD,3.6,FALSE,,,Mumbai,No onion
ORD001051,CUST00436,PIZZA PALACE,Thai,"January 20, 2023",,30.4,1748,37,Delivered,upi,1.5,FALSE,,N/A,chenai,
ORD000908,CUST00138,Wok Express,Thai ,18/10/2022,2988,17.2,N/A,67,Cncld,COD,2.5,TRUE,save10,,bangalore,no Onion
ORD000337,CUST00003, Tandoor Tales,PIZZA,,340,16.3,289,-20,Delivered,Cash,2.7,TRUE,FIRST50,DP2108,Pune,Extra spicy
ORD000096,CUST00419,Wok Express,Italain,not provided,2758,10.2,₹1903,36,N/A,Card,4.8,1,save10,DP9115,Bangalore,Extra spicy
ORD001103,CUST00059,Burger Barn!!,Itlaian,N/A,805,17.0,580,493,delivered,Cash,-0.6726293772448446,true,,DP2338,kolkata ,Extra spicy
ORD001304,CUST00288,Sushi_Spot,Burger,"August 27, 2023",734,18.6,2836,338,DELIVERED,cash,4.8,true,,,  Pune ,
ORD000651,CUST00129,Sushi_Spot,Indian,"February 08, 2023",368,47.7,515,51,cancelled,Card,4.6,N,save10,N/A,mumbai,N/A
ORD001291,CUST00147,Noodle  Nook,Thai ,03-12-2023,2822,32.5,,27,delivered,Card,1.6,True,,DP5427,Chennai,  
ORD001210,CUST00442,the biryani house,Chinese,N/A,1017,17.5,720,74,N/A,CARD,,FALSE,N/A,,Chennai,N/A
ORD000085,CUST00145,Spice Garden,Pizza,2023/12/30,--,29.2,,67,delivered,upi,2.8,true,FLAT20,,Hydrabad,  
ORD000148,CUST00311,Noodle  Nook,mexcian,2023-10-17,--,49.0,441,56,Dlvrd,N/A,,FALSE,FLAT20,,DELHI,Extra spicy
ORD000755,CUST00320,the biryani house,Biryani,,2437,49.9,2237,34,Dlvrd,,,FALSE,save10,,chenai,  
ORD001158,CUST00423,Wok Express,Itlaian,24/05/2022,2047,38.8,579,35,delivered,N/A,1.4,0,SAVE 10,,Hydrabad,
ORD000744,CUST00147,PIZZA PALACE,indian,N/A,₹559,20.2,1331,48,cancelled,COD,1.2,false,FIRST50,,bangalore,  
ORD001000,CUST00298,PIZZA PALACE,Continental,13 Nov 2023,968,14.2,2269,N/A,,N/A,2.6,no,FIRST50,,  Pune ,  
ORD000362,CUST00345,The Biryani House,continental,N/A,1307,20.4,763,57,cancelled,,1.7,Yes,save10,,bangalore,
ORD001053,CUST00363,Wok Express,Biryani,1675468800,1633,47.0,1361,48,CANCELLED,cash,3.7,true,SAVE10,,Ahemadabad,No onion
ORD001254,CUST00473,Noodle  Nook,Mexican,27/04/2023,2034,22.8,1496,83,delivered,COD,2.9,yes,N/A,,Chennai,  
ORD001301,CUST00226,Burger Barn,Thai,13 Sep 2023,2650,44.7,490,-10,Pending,upi,4.8,N,,,mumbai,Less oil
ORD000965,CUST00249,Tandoor Tales,CHINESE,2023-03-04,1397,49.7,1372,50,CANCELLED,N/A,4.9,No,SAVE 10,N/A,Ahmedabad,no Onion
ORD001017,CUST00410,Spice  Garden,Italain,"July 10, 2022",2812,16.0,808,23,Delivered,Cash,3.5,false,FLAT20,N/A,Chennai,N/A
ORD000652,CUST00301,Dosa Delight.,Biryani,not provided,1478,N/A,826,335,Cancelled,N/A,2.7,false,FLAT20,,mumbai,Less oil
ORD000587,CUST00290,Pizza Palace,Itlaian,"March 18, 2022",562,36.9,312,36,CANCELLED,UPI,2.8,no,FLAT20 ,,Kolkata,Less oil
ORD001239,CUST00311,the biryani house,Itlaian,2023-12-19,916,34.3,2346,65,N/A,N/A,4.5,0,FIRST50,DP3959,Chennai,N/A
ORD000632,CUST00169,Dosa Delight.,biryani,not provided,736,4.2,2834,23,Delivered,CARD,4.7,N,FIRST50,,Chennai,  
ORD000904,CUST00018,PIZZA PALACE,Italain,N/A,N/A,8.1,441,20,cancelled,card,1.3,FALSE,,,  Pune ,N/A
ORD001401,CUST00084,Noodle Nook,Chineese,08-08-2023,2429,26.9,1834,63,Cncld,Wallet,2.9,FALSE,save10,,MUMBAI,Less oil
ORD001040,CUST00540,Noodle  Nook,Sushi,,1322,27.3,440,N/A,pending,net banking,1.6,false,FLAT20 ,,Bangalroe,no Onion
ORD000233,CUST00496,Noodle  Nook,Sushi,,1754,22.0,2714,82,CANCELLED,N/A,3.7,No,FIRST50,DP8690,  Pune ,no Onion
